set_id,set_name,release_year,theme_id,num_parts,num_figs,retail_price,num_unique_figs,set_rating,retire_month,retire_price,pop_price,Unnamed: 12,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
76126-1,Avengers Ultimate Quinjet,2019,702,838,6,74.99,3,4.3,Jan-21,74.99,78.48,,Avengers Ultimate Quinjet,2019,Marvel Super Heroes,Licensed,Avengers: Endgame,Normal,Box,2,Retail,838.0,6.0,6340.0,4.1,79.99,22.0,70.0
76127-1,Captain Marvel and The Skrull Attack,2019,696,307,3,24.99,1,4.7,Oct-20,32.17,32.98,,Captain Marvel and The Skrull Attack,2019,Marvel Super Heroes,Licensed,Captain Marvel,Normal,Box,2,Retail,307.0,3.0,5631.0,3.7,29.99,19.0,34.994
76128-1,Molten Man Battle,2019,706,302,3,24.99,2,4.8,Nov-20,26.28,31.88,,Molten Man Battle,2019,Marvel Super Heroes,Licensed,Spider-Man: Far From Home,Normal,Box,2,Retail,294.0,3.0,5546.0,3.9,29.99,15.0,30.0
76129-1,Hydro-Man Attack,2019,706,479,4,34.99,3,4.6,Feb-20,30.31,35.47,,Hydro-Man Attack,2019,Marvel Super Heroes,Licensed,Spider-Man: Far From Home,Normal,Box,2,Retail,471.0,4.0,5263.0,4.1,39.99,7.0,37.99
76130-1,Stark Jet and the Drone Attack,2019,706,504,4,54.99,1,4.7,Nov-20,60.32,68.97,,Stark Jet and the Drone Attack,2019,Marvel Super Heroes,Licensed,Spider-Man: Far From Home,Normal,Box,2,Retail,504.0,4.0,3646.0,3.8,69.99,11.0,63.0
76134-1,Spider-Man: Doc Ock Diamond Heist,2019,706,151,3,24.99,2,4.6,Jan-20,23.17,27.66,,Spider-Man: Doc Ock Diamond Heist,2019,Marvel Super Heroes,Licensed,Spider-Man,Normal,Box,6,Retail,150.0,3.0,1081.0,3.5,29.99,0.0,
76138-1,Batman and The Joker Escape,2019,697,171,4,34.99,2,4.6,Jun-20,39.68,39.3,,Batman and The Joker Escape,2019,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,171.0,4.0,961.0,3.6,39.99,2.0,34.2884
76139-1,1989 Batmobile,2019,698,3310,3,219.99,2,4.8,Nov-21,290.4,355.77,,1989 Batmobile,2019,DC Comics Super Heroes,Licensed,Batman 1989,Normal,Box,10,LEGO exclusive,3306.0,3.0,10873.0,4.5,249.99,51.0,423.1624
76144-1,Avengers Hulk Helicopter Rescue,2019,702,483,5,54.99,2,4.8,Oct-20,46.68,61.95,,Avengers Hulk Helicopter Rescue,2019,Marvel Super Heroes,Licensed,Avengers: Endgame,Normal,Box,2,Retail,482.0,5.0,3960.0,3.4,59.99,18.0,75.99
81000-1,Koi,2019,671,293,0,42.99,0,5.0,Mar-20,129.43,171.98,,Koi,2019,FORMA,Miscellaneous,,Normal,Box,3,Retail - limited,293.0,,874.0,4.2,,2.0,200.0
10260-1,Downtown Diner,2018,155,2480,6,129.99,6,4.9,Nov-20,212.535,275.94,,Downtown Diner,2018,Creator Expert,Model making,Modular Buildings Collection,Normal,Box,2,LEGO exclusive,2480.0,6.0,19879.0,4.3,169.99,36.0,330.3709
10261-1,Roller Coaster,2018,673,4124,11,299.99,11,4.9,Nov-21,426.76,442.8,,Roller Coaster,2018,Creator Expert,Model making,Fairground Collection,Normal,Box,4,LEGO exclusive,4124.0,11.0,11086.0,4.3,379.99,16.0,383.6797
10262-1,James Bond Aston Martin DB5,2018,673,1297,0,129.99,0,4.9,Jan-22,178.23,178.045,,James Bond Aston Martin DB5,2018,Creator Expert,Model making,Vehicles,Normal,Box,9,LEGO exclusive,1290.0,,12009.0,4.3,149.99,30.0,184.7063
10263-1,Winter Village Fire Station,2018,228,1166,8,84.99,7,4.8,Dec-20,129.42,122.18,,Winter Village Fire Station,2018,Creator Expert,Model making,Winter Village Collection,Normal,Box,4,LEGO exclusive,1166.0,8.0,12132.0,3.9,99.99,21.0,166.99
10268-1,Vestas Wind Turbine,2018,673,834,3,159.99,3,4.9,Nov-20,178.655,222.995,,Vestas Wind Turbine,2018,Creator Expert,Model making,Vestas,Normal,Box,2,LEGO exclusive,826.0,3.0,4296.0,4.0,199.99,9.0,222.1783
10712-1,Bricks and Gears,2018,621,244,0,17.99,0,4.6,Jan-20,18.73,23.08,,Bricks and Gears,2018,Classic,Basic,Bricks,Normal,Box,7,Retail,244.0,,1876.0,4.0,19.99,2.0,25.0
10717-1,Bricks Bricks Bricks,2018,621,1500,0,49.99,0,4.6,Mar-22,56.97,66.48,,Bricks Bricks Bricks,2018,Classic,Basic,Bricks,Normal,Box,8,Retail,1500.0,,2702.0,4.3,59.99,3.0,63.99
10749-1,Mia's Organic Food Market,2018,595,115,1,17.99,0,4.5,Jan-19,17.08,19.2,,Mia's Organic Food Market,2018,Juniors,Junior,Friends,Normal,Box,2,Retail,115.0,1.0,514.0,0.0,19.99,0.0,
10751-1,Mountain Police Chase,2018,591,115,2,17.99,1,4.4,Jul-19,18.79,18.45,,Mountain Police Chase,2018,Juniors,Junior,City,Normal,Box,2,Retail,115.0,2.0,944.0,3.2,19.99,0.0,
10753-1,The Joker Batcave Attack,2018,592,151,3,24.99,0,4.6,Feb-20,23.155,29.56,,The Joker Batcave Attack,2018,Juniors,Junior,DC Comics Super Heroes,Normal,Box,2,Retail,151.0,3.0,1062.0,3.3,24.99,9.0,18.0
10754-1,Spider-Man vs. Scorpion Street Showdown,2018,596,125,2,19.99,0,4.6,Aug-19,18.5,22.14,,Spider-Man vs. Scorpion Street Showdown,2018,Juniors,Junior,Marvel Super Heroes,Normal,Box,2,Retail,125.0,2.0,1025.0,3.5,19.99,2.0,40.0
10755-1,Zane's Ninja Boat Pursuit,2018,597,132,2,17.99,2,4.6,Dec-18,16.955,18.91,,Zane's Ninja Boat Pursuit,2018,Juniors,Junior,Ninjago,Normal,Box,2,Retail,131.0,2.0,789.0,3.5,19.99,0.0,
10757-1,Raptor Rescue Truck,2018,620,85,2,24.99,1,4.6,Jan-20,23.23,27.55,,Raptor Rescue Truck,2018,Juniors,Junior,Jurassic World: Fallen Kingdom,Normal,Box,2,Retail,85.0,2.0,2083.0,3.4,24.99,3.0,23.6961
10758-1,T. Rex Breakout,2018,620,150,3,44.99,2,4.7,Feb-20,46.3,62.33,,T. Rex Breakout,2018,Juniors,Junior,Jurassic World: Fallen Kingdom,Normal,Box,2,Retail,150.0,3.0,2246.0,3.5,49.99,4.0,59.99
10760-1,Underminer Bank Heist,2018,591,149,3,24.99,3,4.6,Dec-18,25.095,24.985,,Underminer Bank Heist,2018,Juniors,Junior,Incredibles 2,Normal,Box,2,Retail,149.0,3.0,1755.0,3.7,24.99,2.0,50.0
10761-1,The Great Home Escape,2018,591,178,4,29.99,4,4.6,Nov-18,36.4,39.73,,The Great Home Escape,2018,Juniors,Junior,Incredibles 2,Normal,Box,2,Retail,178.0,4.0,1786.0,3.7,29.99,3.0,73.0
10764-1,City Central Airport,2018,591,376,5,44.99,4,4.5,Jan-20,44.725,44.14,,City Central Airport,2018,Juniors,Junior,City,Normal,Box,4,Retail,376.0,5.0,533.0,0.0,49.99,0.0,
10765-1,Ariel's Underwater Concert,2018,593,92,1,12.99,1,4.5,Nov-18,14.455,14.3,,Ariel's Underwater Concert,2018,Juniors,Junior,Disney Princess,Normal,Box,2,{Not specified},92.0,1.0,688.0,0.0,14.99,3.0,19.99
21041-1,Great Wall of China,2018,252,550,0,44.99,0,4.9,Nov-19,44.335,73.055,,Great Wall of China,2018,Architecture,Model making,Landmark Series,Normal,Box,2,Retail - limited,551.0,,5282.0,4.2,49.99,12.0,79.97
21047-1,Las Vegas,2018,253,501,0,34.99,0,4.9,Nov-20,48.83,65.595,,Las Vegas,2018,Architecture,Model making,Skylines,Normal,Box,2,Retail,501.0,,6764.0,4.0,39.99,25.0,79.95
21139-1,The Nether Fight,2018,577,84,3,12.99,0,4.7,Dec-18,13.825,20.68,,The Nether Fight,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,2,Retail,84.0,3.0,1725.0,3.8,14.99,1.0,35.0
21140-1,The Chicken Coop,2018,577,198,1,19.99,0,4.7,Nov-20,22.585,31.2,,The Chicken Coop,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,2,Retail,198.0,1.0,3778.0,3.9,19.99,8.0,36.8737
21141-1,The Zombie Cave,2018,577,241,3,19.99,1,4.7,Nov-20,22.22,26.135,,The Zombie Cave,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,2,Retail,241.0,3.0,3104.0,3.8,19.99,12.0,34.392
21143-1,The Nether Portal,2018,577,470,3,49.99,2,4.7,Oct-20,53.58,83.11,,The Nether Portal,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,4,Retail,470.0,3.0,1883.0,4.1,39.99,3.0,64.9935
21144-1,The Farm Cottage,2018,577,549,3,64.99,0,4.8,Nov-18,59.875,73.04,,The Farm Cottage ,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,4,Retail,549.0,3.0,1078.0,4.2,49.99,0.0,
21145-1,The Skull Arena,2018,577,198,2,19.99,2,4.7,Jun-20,21.605,31.335,,The Skull Arena,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,2,Retail,198.0,2.0,1976.0,4.1,19.99,3.0,34.44
21147-1,The Bedrock Adventures,2018,577,644,4,79.99,0,4.8,Jun-19,73.015,97.475,,The Bedrock Adventures,2018,Minecraft,Licensed,Minifig-scale,Normal,Box,4,Retail,644.0,4.0,749.0,4.0,89.99,4.0,110.137
21313-1,Ship in a Bottle,2018,576,962,0,69.99,0,4.8,Dec-19,73.56,82.235,,Ship in a Bottle,2018,Ideas,Miscellaneous,,Normal,Box,10,Retail - limited,962.0,,14892.0,4.3,69.99,27.0,97.9575
21314-1,TRON: Legacy,2018,576,230,3,29.99,3,4.7,Nov-19,30.35,43.36,,TRON: Legacy,2018,Ideas,Miscellaneous,Licensed,Normal,Box,8,Retail - limited,230.0,3.0,10390.0,4.2,34.99,47.0,74.99
21315-1,Pop-Up Book,2018,576,859,5,59.99,5,4.8,Sep-20,61.735,70.08,,Pop-Up Book,2018,Ideas,Miscellaneous,,Normal,Box,2,Retail,859.0,5.0,8988.0,4.2,69.99,12.0,60.0
31073-1,Mythical Creatures,2018,672,223,0,12.99,0,4.8,Jan-20,13.92,21.74,,Mythical Creatures,2018,Creator,Model making,3 in 1,Normal,Box,7,Retail,223.0,,3985.0,4.0,14.99,2.0,19.99
31075-1,Outback Adventures,2018,672,225,1,17.99,1,4.7,Dec-18,19.165,21.695,,Outback Adventures,2018,Creator,Model making,3 in 1,Normal,Box,6,Retail,225.0,1.0,2291.0,3.8,19.99,7.0,20.7341
31076-1,Daredevil Stunt Plane,2018,672,200,1,17.99,1,4.7,Dec-18,17.735,21.255,,Daredevil Stunt Plane,2018,Creator,Model making,3 in 1,Normal,Box,6,Retail,200.0,1.0,2754.0,4.0,19.99,4.0,24.0
31077-1,Modular Sweet Surprises,2018,672,396,3,34.99,3,4.4,Dec-19,34.58,39.435,,Modular Sweet Surprises,2018,Creator,Model making,3 in 1,Normal,Box,6,Retail,396.0,3.0,4333.0,3.9,39.99,8.0,37.99
31078-1,Tree House Treasures,2018,672,260,2,29.99,2,4.8,Jul-20,35.485,38.475,,Tree House Treasures ,2018,Creator,Model making,3 in 1,Normal,Box,6,{Not specified},260.0,2.0,3519.0,4.0,29.99,5.0,37.0831
31079-1,Sunshine Surfer Van,2018,672,379,2,24.99,2,4.7,Jan-20,27.93,39.845,,Sunshine Surfer Van,2018,Creator,Model making,3 in 1,Normal,Box,6,Retail,379.0,2.0,6611.0,4.1,34.99,6.0,49.99
31080-1,Modular Winter Vacation,2018,672,374,2,24.99,2,4.7,Nov-18,32.815,28.325,,Modular Winter Vacation,2018,Creator,Model making,3 in 1,Normal,Box,6,Retail,374.0,2.0,2994.0,3.7,34.99,5.0,40.0
31084-1,Pirate Roller Coaster,2018,672,923,5,69.99,4,4.8,Dec-19,68.835,120.67,,Pirate Roller Coaster,2018,Creator,Model making,3 in 1,Normal,Box,2,Retail,923.0,5.0,6885.0,4.2,89.99,20.0,139.0
31085-1,Mobile Stunt Show,2018,672,581,2,44.99,2,4.5,Jan-19,42.4,42.67,,Mobile Stunt Show,2018,Creator,Model making,3 in 1,Normal,Box,2,Retail,581.0,2.0,1170.0,3.6,49.99,1.0,59.99
40274-1,Mr. Claus & Mrs. Claus,2018,610,341,0,17.99,0,4.6,Sep-21,23.17,27.5,,Mr. & Mrs. Claus,2018,BrickHeadz,Licensed,Seasonal,Normal,Box,4,LEGO exclusive,341.0,,9223.0,4.0,19.99,42.0,25.0
40305-1,LEGO Brand Store,2018,408,362,2,21.99,2,4.6,Mar-22,28.28,26.995,,LEGO Brand Retail Store,2018,Promotional,Miscellaneous,LEGO brand stores,Normal,Box,2,LEGO exclusive,362.0,2.0,8342.0,4.1,24.99,24.0,37.0831
41151-1,Mulan's Training Day,2018,579,104,1,12.99,1,4.4,Feb-19,11.875,12.355,,Mulan's Training Day,2018,Disney,Licensed,Mulan,Normal,Box,2,Retail,104.0,1.0,1776.0,3.7,14.99,0.0,
41152-1,Sleeping Beauty's Fairytale Castle,2018,579,322,3,29.99,3,4.8,Nov-18,29.615,36.545,,Sleeping Beauty's Fairytale Castle,2018,Disney,Licensed,Sleeping Beauty,Normal,Box,2,Retail,322.0,3.0,1194.0,3.8,39.99,2.0,69.223
41153-1,Ariel's Royal Celebration Boat,2018,579,380,2,44.99,2,4.3,Jan-20,41.79,49.955,,Ariel's Royal Celebration Boat,2018,Disney,Licensed,The Little Mermaid,Normal,Box,2,Retail,380.0,2.0,1266.0,4.0,49.99,1.0,45.0
41155-1,Elsa's Market Adventure,2018,687,125,2,17.99,2,4.5,Jan-20,17.86,20.025,,Elsa's Market Adventure,2018,Disney,Licensed,Frozen,Normal,Box,2,Retail,125.0,2.0,1429.0,3.3,19.99,4.0,13.49
41156-1,Rapunzel's Castle Bedroom,2018,579,156,1,17.99,1,4.7,Apr-19,18.065,23.055,,Rapunzel's Castle Bedroom,2018,Disney,Licensed,Tangled: The Series,Normal,Box,2,Retail,156.0,1.0,944.0,3.7,19.99,1.0,30.0
41157-1,Rapunzel's Travelling Caravan,2018,579,323,2,34.99,2,4.5,Sep-19,35.53,37.355,,Rapunzel's Travelling Caravan,2018,Disney,Licensed,Tangled: The Series,Normal,Box,2,Retail,323.0,2.0,870.0,0.0,39.99,3.0,35.99
41190-1,Emily Jones & the Eagle Getaway,2018,600,149,0,12.99,0,4.7,Dec-18,11.975,14.91,,Emily Jones & The Eagle Getaway,2018,Elves,Action/Adventure,,Normal,Box,2,Retail,149.0,2.0,1795.0,3.7,14.99,3.0,16.4243
41191-1,Naida & the Water Turtle Ambush,2018,600,205,0,19.99,0,4.7,Dec-18,18.115,20.395,,Naida & The Water Turtle Ambush,2018,Elves,Action/Adventure,,Normal,Box,2,Retail,205.0,2.0,1920.0,4.1,19.99,8.0,59.99
41193-1,Aira & the Song of the Wind Dragon,2018,600,451,0,39.99,0,4.8,Jan-19,34.025,53.34,,Aira & the Song of the Wind Dragon,2018,Elves,Action/Adventure,,Normal,Box,4,Retail,451.0,3.0,1530.0,4.3,39.99,4.0,110.0
41195-1,Emily & Noctura's Showdown,2018,600,652,0,44.99,0,4.8,Dec-18,45.085,59.28,,Emily & Noctura's Showdown,2018,Elves,Action/Adventure,,Normal,Box,4,Retail,650.0,4.0,1011.0,4.0,49.99,2.0,129.0
41287-1,Bubbles Playground Showdown,2018,654,144,3,17.99,2,4.7,Jan-20,16.63,18.055,,Bubbles' Playground Showdown,2018,The Powerpuff Girls,Licensed,,Normal,Box,2,Retail,144.0,3.0,1394.0,3.5,19.99,9.0,19.35
41332-1,Emma's Art Stand,2018,494,211,0,17.99,0,4.8,Aug-19,18.49,23.61,,Emma's Art Stand,2018,Friends,Modern day,Art,Normal,Box,2,Retail,210.0,1.0,2129.0,3.9,19.99,2.0,25.0
41334-1,Andrea's Park Performance,2018,494,229,0,19.99,0,4.4,Feb-19,23.455,22.325,,Andrea's Park Performance,2018,Friends,Modern day,Music,Normal,Box,2,Retail,229.0,3.0,973.0,3.6,24.99,0.0,
41335-1,Mia's Tree House,2018,494,351,0,24.99,0,4.7,Dec-20,38.51,42.745,,Mia's Tree House,2018,Friends,Modern day,Tree Houses,Normal,Box,2,Retail,351.0,2.0,3027.0,3.9,29.99,12.0,32.0
41336-1,Emma's Art Cafe,2018,494,378,0,29.99,0,4.7,Jul-19,29.13,40.425,,Emma's Art Café,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,378.0,2.0,1341.0,3.6,32.99,0.0,
41338-1,Stephanie's Sports Arena,2018,494,460,0,39.99,0,4.6,Jul-19,41.36,40.115,,Stephanie's Sports Arena,2018,Friends,Modern day,Sports,Normal,Box,2,Retail,460.0,2.0,595.0,0.0,44.99,1.0,25.0
41340-1,Friendship House,2018,494,730,0,59.99,0,4.7,Mar-20,59.33,123.225,,Friendship House,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,722.0,3.0,2087.0,3.9,69.99,4.0,135.0
41344-1,Andrea's Accessories Store,2018,494,294,0,24.99,0,4.7,Jan-20,26.51,28.615,,Andrea's Accessories Store,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,294.0,2.0,1071.0,4.1,29.99,2.0,24.0
41345-1,Heartlake City Pet Center,2018,494,483,0,54.99,0,4.8,Nov-19,56.16,126.61,,Heartlake City Pet Center,2018,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,474.0,3.0,755.0,0.0,59.99,0.0,
41347-1,Heartlake City Resort,2018,494,1019,0,89.99,0,4.8,Feb-20,84.02,155.29,,Heartlake City Resort,2018,Friends,Modern day,Beach,Normal,Box,2,Retail,1017.0,4.0,1496.0,4.0,99.99,0.0,
41348-1,Service & Care Truck,2018,494,255,0,14.99,0,4.4,Aug-19,16.93,18.445,,Service & Care Truck,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,247.0,1.0,1416.0,3.7,19.99,1.0,17.95
41349-1,Drifting Diner,2018,494,345,0,24.99,0,4.5,Aug-19,26.7,39.395,,Drifting Diner,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,345.0,2.0,1545.0,3.8,29.99,3.0,40.0
41351-1,Creative Tuning Shop,2018,494,421,0,39.99,0,4.4,Jan-20,38.75,37.95,,Creative Tuning Shop,2018,Friends,Modern day,Racing,Normal,Box,2,Retail,413.0,2.0,1203.0,4.0,39.99,3.0,29.7
41352-1,The Big Race Day,2018,494,648,0,49.99,0,4.5,Sep-19,51.045,56.865,,The Big Race Day,2018,Friends,Modern day,Racing,Normal,Box,4,Retail,648.0,3.0,1089.0,3.9,59.99,3.0,43.8514
41353-1,Friends Advent Calendar 2018,2018,216,500,0,22.99,0,4.5,Jun-19,25.22,23.41,,Friends Advent Calendar,2018,Friends,Modern day,Seasonal,Normal,Box,1,Retail,500.0,,1777.0,3.6,29.99,1.0,24.95
41597-1,Go Brick Me,2018,610,708,0,25.99,0,4.9,Jan-19,28.68,35.68,,Go Brick Me,2018,BrickHeadz,Licensed,Go Brick Me,Normal,Box,2,Retail,708.0,,5908.0,4.3,29.99,15.0,56.0699
41610-1,Tactical Batman & Superman,2018,610,209,0,17.99,0,4.9,Jan-19,19.2,37.39,,Tactical Batman & Superman,2018,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,4,Retail,209.0,,3333.0,4.0,19.99,7.0,96.99
41613-1,Mr. Incredible & Frozone,2018,610,160,0,17.99,0,4.8,Jan-19,21.77,28.185,,Mr. Incredible & Frozone,2018,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,160.0,,2913.0,4.1,19.99,3.0,45.0
41614-1,Owen & Blue,2018,610,234,0,17.99,0,4.7,Apr-19,18.94,19.84,,Owen & Blue,2018,BrickHeadz,Licensed,Jurassic World,Normal,Box,4,Retail,234.0,,4336.0,4.0,19.99,9.0,30.99
41615-1,Harry Potter & Hedwig,2018,610,180,0,14.99,0,4.9,Dec-18,16.47,24.01,,Harry Potter & Hedwig,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,2,Retail,180.0,,6571.0,4.1,14.99,19.0,59.8089
41618-1,Anna & Olaf,2018,610,201,0,14.99,0,4.8,Jan-19,21.035,19.255,,Anna & Olaf,2018,BrickHeadz,Licensed,Disney,Normal,Box,2,Retail,201.0,,3123.0,3.7,14.99,9.0,69.99
41621-1,Ron Weasley & Albus Dumbledore,2018,610,245,0,17.99,0,4.9,Jan-19,19.21,26.795,,Ron Weasley & Albus Dumbledore,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,4,Retail - limited,245.0,,4900.0,4.3,19.99,17.0,64.99
41622-1,Peter Venkman & Slimer,2018,610,228,0,17.99,0,4.9,Jan-19,21.28,27.795,,Peter Venkman & Slimer,2018,BrickHeadz,Licensed,Ghostbusters,Normal,Box,4,Retail,228.0,,3866.0,4.2,19.99,10.0,71.104
41623-1,Ariel & Ursula,2018,610,361,0,17.99,0,4.9,Mar-19,20.03,35.345,,Ariel & Ursula,2018,BrickHeadz,Licensed,Disney,Normal,Box,4,Retail,361.0,,2759.0,3.8,19.99,7.0,129.99
41626-1,Groot & Rocket,2018,610,189,0,14.99,0,4.9,Jan-19,22.145,32.92,,Groot & Rocket,2018,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,Retail,189.0,,3321.0,4.0,14.99,4.0,85.0
41627-1,Luke Skywalker & Yoda,2018,610,215,0,14.99,0,4.9,Apr-19,18.545,37.945,,Luke Skywalker & Yoda,2018,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail,215.0,,5406.0,4.0,14.99,15.0,70.0
41631-1,Newt Scamander & Gellert Grindelwald,2018,610,247,0,17.99,0,4.9,Feb-19,18.71,20.73,,Newt Scamander & Gellert Grindelwald,2018,BrickHeadz,Licensed,Wizarding World,Normal,Box,4,Retail,247.0,,2861.0,3.9,19.99,14.0,40.0
41632-1,Homer Simpson & Krusty the Clown,2018,610,215,0,17.99,0,4.9,Dec-18,23.195,32.24,,Homer Simpson & Krusty the Clown,2018,BrickHeadz,Licensed,The Simpsons,Normal,Box,4,Retail,215.0,,3035.0,4.0,19.99,4.0,99.99
42072-1,WHACK!,2018,1,135,0,17.99,0,4.7,Mar-20,17.605,27.89,,WHACK!,2018,Technic,Technical,,Normal,Box,4,Retail,135.0,,2821.0,3.6,19.99,0.0,
42073-1,BASH!,2018,1,139,0,17.99,0,4.7,Nov-19,19.26,24.305,,BASH!,2018,Technic,Technical,,Normal,Box,4,Retail,139.0,,3008.0,3.5,19.99,1.0,27.95
42074-1,Racing Yacht,2018,1,331,0,24.99,0,4.7,Dec-19,38.28,50.6,,Racing Yacht,2018,Technic,Technical,,Normal,{Not specified},4,{Not specified},330.0,,4050.0,3.9,39.99,3.0,45.0
42075-1,First Responder,2018,1,513,0,34.99,0,4.7,Jan-20,40.08,56.29,,First Responder,2018,Technic,Technical,,Normal,Box,4,{Not specified},513.0,,2708.0,3.9,49.99,0.0,
42076-1,Hovercraft,2018,1,1020,0,59.99,0,4.4,Dec-18,65.665,73.045,,Hovercraft,2018,Technic,Technical,,Normal,Box,4,{Not specified},1020.0,,1326.0,3.3,89.99,0.0,
42077-1,Rally Car,2018,1,1005,0,89.99,0,4.5,Dec-19,93.55,116.385,,Rally Car,2018,Technic,Technical,,Normal,{Not specified},4,{Not specified},1005.0,,3782.0,4.1,109.99,1.0,110.0
42078-1,Mack Anthem,2018,1,2595,0,139.99,0,4.7,Dec-19,177.325,227.41,,Mack Anthem,2018,Technic,Technical,Licensed,Normal,Box,4,Retail,2595.0,,6988.0,4.3,179.99,4.0,349.99
42079-1,Heavy Duty Forklift,2018,1,592,0,54.99,0,4.7,Jan-20,64.9,79.145,,Heavy Duty Forklift,2018,Technic,Technical,,Normal,Box,4,Retail,592.0,,2761.0,3.9,69.99,0.0,
42080-1,Forest Machine,2018,1,1003,0,119.99,0,4.7,Mar-20,119.845,131.105,,Forest Harvester,2018,Technic,Technical,,Normal,Box,4,Retail,1003.0,,1955.0,3.8,149.99,1.0,165.0
42082-1,Rough Terrain Crane,2018,1,4056,0,229.99,0,4.8,Mar-21,289.14,312.965,,Rough Terrain Crane,2018,Technic,Technical,,Normal,Box,7,Retail,4057.0,,6496.0,4.5,299.99,6.0,373.3868
60173-1,Mountain Arrest,2018,61,303,4,39.99,3,4.6,Jan-20,51.94,62.105,,Mountain Arrest,2018,City,Modern day,Mountain Police,Normal,Box,4,Retail,303.0,4.0,2471.0,3.8,59.99,6.0,59.8232
60174-1,Mountain Police Headquarters,2018,61,663,7,69.99,5,4.7,Jan-20,73.565,110.885,,Mountain Police Headquarters,2018,City,Modern day,Mountain Police,Normal,Box,10,Retail,663.0,7.0,2521.0,4.1,89.99,7.0,112.1684
60180-1,Monster Truck,2018,64,192,1,14.99,1,4.5,Feb-20,16.755,21.37,,Monster Truck,2018,City,Modern day,Racing,Normal,Box,2,Retail,192.0,1.0,5694.0,3.8,19.99,0.0,
60181-1,Forest Tractor,2018,57,174,1,17.99,1,4.7,Feb-20,20.89,26.12,,Forest Tractor,2018,City,Modern day,Great Outdoors,Normal,Box,2,Retail,174.0,1.0,8238.0,4.1,19.99,6.0,24.95
60182-1,Pickup & Caravan,2018,52,344,3,24.99,3,4.7,Feb-20,25.98,53.345,,Pickup & Caravan,2018,City,Modern day,Great Outdoors,Normal,Box,4,Retail,344.0,3.0,9044.0,4.1,29.99,11.0,44.0548
60183-1,Heavy Cargo Transport,2018,63,310,2,24.99,2,4.7,Jan-20,27.865,40.7,,Heavy Cargo Transport,2018,City,Modern day,Traffic,Normal,Box,4,Retail,310.0,2.0,5002.0,4.0,29.99,2.0,31.5
60185-1,Mining Power Splitter,2018,56,127,1,12.99,0,4.4,Jul-19,18.4,17.11,,Mining Power Splitter,2018,City,Modern day,Mining,Normal,Box,2,Retail,127.0,1.0,2883.0,3.6,19.99,1.0,16.2
60186-1,Mining Heavy Driller,2018,56,294,3,39.99,0,4.5,Jul-19,39.435,47.88,,Mining Heavy Driller,2018,City,Modern day,Mining,Normal,Box,4,Retail,294.0,3.0,1863.0,4.0,49.99,2.0,45.0
60188-1,Mining Experts Site,2018,56,883,6,79.99,2,4.7,Jul-19,80.39,116.05,,Mining Experts Site,2018,City,Modern day,Mining,Normal,Box,10,Retail,883.0,6.0,2073.0,3.9,99.99,4.0,133.3693
60192-1,Arctic Ice Crawler,2018,65,200,1,15.99,0,4.6,Jan-20,26.16,27.69,,Arctic Ice Crawler,2018,City,Modern day,Arctic,Normal,Box,4,Retail,200.0,1.0,3662.0,3.5,24.99,4.0,20.7341
60193-1,Arctic Air Transport,2018,65,277,2,24.99,0,4.7,Dec-19,35.54,51.62,,Arctic Air Transport,2018,City,Modern day,Arctic,Normal,Box,4,Retail,277.0,2.0,4530.0,3.8,39.99,19.0,48.0
60195-1,Arctic Mobile Exploration Base,2018,65,786,6,84.99,1,4.5,Jan-20,89.325,120.88,,Arctic Mobile Exploration Base,2018,City,Modern day,Arctic,Normal,Box,8,Retail,786.0,6.0,3348.0,4.1,119.99,6.0,142.99
60197-1,Passenger Train,2018,66,677,4,119.99,4,4.7,Aug-22,143.91,148.535,,Passenger Train,2018,City,Modern day,Trains,Normal,Box,10,Retail,677.0,4.0,9456.0,4.1,159.99,25.0,147.487
60198-1,Cargo Train,2018,66,1226,6,179.99,5,4.7,Jun-21,188.125,204.33,,Cargo Train,2018,City,Modern day,Trains,Normal,Box,12,Retail,1226.0,6.0,7212.0,4.3,229.99,8.0,225.0
